ProductID,ProductName,ProductPrice,BrandID
e6909d02-1bc5-4457-8357-e2e48c126e43,treat,660.22,23124598-3885-4b03-b07e-86a862ec5a9d
24a48550-50d3-4a20-a0b6-67997b84fa1d,season,393.45,6d2e63cd-3a72-4a98-82b4-d52225c0956b
3585f126-78e3-4d96-95bd-b02093f529e5,herself,441.37,4bd2314e-4699-4f78-8992-40c66f9e0d57
023eb8d9-6be9-4877-8c07-871a3d6c89ef,attorney,120.0,d467db3b-6965-4d0e-b0c4-866c81868d28
2cf42751-d231-4536-96d6-6cc49d0a6f71,something,383.81,a57d815d-d872-4c0f-a244-87472a26242b
0da65346-eda0-4e01-9fea-92c65c7c62ab,sign,743.65,bdfafe8f-e40e-4a81-a43c-b2009d65133a
37e10c05-ae60-4b68-8954-cac13e1efe15,present,44.07,61fd8809-9d4e-4e2d-9852-c6daf3c1f3c0
407c7b30-024c-4dff-83f6-1933b2df2b3b,paper,207.6,9c0ecb4b-580f-4b5e-9aa8-f0c817ba409e
685b0108-5f27-4c70-bd65-72ca375703e3,crime,198.22,9e269e2a-f443-4744-8d87-bd1b6e264168
ce0de5df-668b-4fc8-a4b8-765076d1f6e2,subject,173.66,bc4dd0fd-cd1e-4297-82d8-eb38ebe72146
4c072679-fa2c-4267-a842-2bf95e17829e,finish,319.06,e9a72345-51c4-46a6-805d-72d556ad0938
ae6d5fc0-1ed9-478c-b766-317c7cff350d,move,454.38,ac0eaf26-97a8-413a-b622-f29177e9dba3
8b0e8ff3-f97c-4567-94ec-8e1ade053adc,them,728.2,68bd5ecc-0c91-4720-a3c5-4933a4bfd597
908536be-8314-412c-85fb-6471c817c6b1,discussion,669.46,48015cf5-c083-4b2a-b1c5-98a65ab73635
2ee2635d-d737-4aaf-88b1-dc9a21b540c7,blood,706.68,a4b1e56e-2c09-493c-9cb3-e3c9c77f5930
59bb4463-e3a9-46d2-b78b-e2ea768935bd,cultural,690.33,ac77ab33-7e25-46f0-9460-a93f41d2f80e
81dfbd23-217f-4487-84a3-a7c311627d49,training,869.69,b6c8246d-82dc-498c-85a1-5d1a15988492
13a47ce3-673a-495a-970b-c35031a4d91a,story,920.21,436f6e06-e253-46bf-9b7f-86e9b727390f
7bc64ea4-01a9-4894-b188-b9b3df09ec31,you,151.45,b1c63bf6-d877-4a22-9a84-6691a0fdcc13
e06a4ede-5528-4a98-9ed1-e87ec4763168,team,987.27,0a04ab66-ced9-4fdb-b42e-77eace454f3a
85b53427-b7f1-438f-853e-0e60d1f55946,your,656.15,9f4f44f7-f450-4207-93b5-fe958bc28e06
3013fd0e-1ddf-40f6-a27f-00cfe240ea8d,catch,117.65,295ac931-f321-4de6-b959-200fd6bcb3e0
8b43d969-5a61-4624-b1cb-9956224bc3da,fact,357.14,1b79f7da-17c7-4563-8852-27b3e757bf75
1a23e638-5061-421a-9ae2-369cc9be0b7e,matter,197.54,83d1a3ff-cde5-47a1-bf9a-00dcbd9cee18
2477190a-42b9-4a99-9725-f402478e1c50,training,553.65,f6d7f244-0704-4b0f-9954-e7b0cbd27779
2cc75535-fd53-44dc-9310-dc5f95ed5305,fight,792.62,0d018f41-6913-4973-82cf-317c96d14e9d
639686aa-3372-49b7-9d96-ae390885ac49,student,971.63,7a79ba1a-5aaa-48e7-88cb-a25022bf9573
c8d55859-c858-4a61-a653-f34fd07f858a,mission,736.5,265af8e8-ecdb-467d-8435-e37770d08508
4c976014-6e12-4dc7-803e-fe5064576202,claim,918.63,28e3736d-5602-4f59-833a-c1c71822e2dc
e52e1276-0157-454c-b661-c4e89ae6b630,whether,603.11,263533db-d0da-4096-a649-69bafbf62934
bb3db639-1f0e-4be9-97f6-46594465b71b,market,335.51,2bd5c5a8-660f-40c1-9e4a-b54806e238bd
b81b25a1-bf51-44de-a4fd-7898fb2a293e,turn,304.05,b4c47547-d17d-429e-9b9e-c87aeaf4d2d1
d0170f03-fe38-4c7f-b8e2-5d9ab18897d5,factor,255.99,1096ca58-7d3f-47b7-b048-2e599163eb4c
3968f3b8-3817-49c2-b3de-fbc4e9670242,decision,358.54,44551a07-c1fe-49a2-b516-ae8acf4d7dcd
713bd9be-5c60-472c-ac5a-8dce6e86d003,campaign,536.52,75da506a-16cf-4eef-8775-15f1737896c5
12ee0b04-daa9-4ea2-b831-c223c56b25e1,indeed,739.26,d0ce4fbf-3018-4a5f-8c4d-a4401e8e4fab
16287d0a-e1d5-47f4-8428-acc3181c8e53,similar,86.65,725397dd-d489-4ee7-a745-318aa9452a2b
699ade7e-c4f0-494c-88e3-d8ec6672ef45,natural,949.22,d9c289fd-9f69-47fc-9cd4-be4fa309b3da
39e9b52a-d10d-420d-a406-6f68a529ce0b,five,921.65,f467fa47-20c9-4096-a181-e5707ecbf887
7c1c727a-2d23-443e-92af-32be85727d56,drug,644.28,a525ac68-4d7e-4fc8-bdda-07526de00f20
a2a629c5-973e-4d77-9042-3e0488165a85,worry,160.72,e5ab5d55-9a11-4fab-8bbf-017ebc091885
45aef9e6-dd95-4df0-ba62-9b59099ce213,certainly,301.48,8bff78aa-f384-4db3-a6ea-6fd03694f119
55753a26-4693-4711-832a-c9d2fd81a514,watch,638.55,1555e662-4730-4bd6-9438-f2f6ced17b8d
4ef07343-a90e-4b5f-b51b-ba0e4b75a947,event,972.54,eaac241d-f4b5-49d7-9873-1d18adc721d9
3677cf05-b3c0-4219-845f-911a610767dc,themselves,176.56,bbc9845a-bbb6-439c-90e2-4ef315b46de9
61367bcd-ec48-437f-a5ba-17a3f590e917,positive,440.11,d5561432-a2f8-4403-ab11-5653c3b6ac78
44d4860b-74a3-4c80-9097-b74fd98a1bc8,create,457.34,aa79db5c-98da-4d4f-ad02-2d4d9d7501a6
c90077c5-4f9c-4c26-b84e-0c27fdf153ef,impact,512.27,5aea6f09-cf63-4391-acb7-80c6c1d5b0eb
64a0d1c8-0471-472a-bbb9-a36ed8d12194,maintain,50.65,a564362f-45ac-4413-8e25-05e8236df8b0
edaaaa8a-f9ef-4cdb-9629-49a5ae3d3c73,action,531.83,4544fa4e-7b8a-4f17-ba52-d90a2093822d
f710e118-4140-440e-b2f8-0ad501f93327,truth,989.91,d881502c-7ef3-4485-a047-c3baa59f3bff
a3cb965a-d5d1-416a-8553-4514dfaf22c4,tell,517.37,a8178a25-5b21-42a8-b52b-9a6fd4ea9f2f
345200e3-50eb-400d-87a6-05b19472553c,call,147.39,188e1ae6-1680-40e0-a86e-5f471d6f2a12
a3cde8e7-64f0-45a8-98c0-bd0f5b3eb5f2,city,455.99,93cffe91-3606-473f-981d-20739ab80824
6e54ec57-b354-4862-968e-7566fb7a201c,significant,873.04,2c01b62d-de84-4781-8e5d-28767cd3b03e
68dbe608-c653-425a-86e1-20a6a19ca035,pattern,266.41,39e1cae2-9e74-4a3e-beab-b56e9d5a7643
4b1e6ada-f897-4d09-be82-649d1ef31806,system,156.47,9bbb3f78-bff2-4ef5-8072-abff18a2107a
cad35156-d033-46e6-a978-3659d24a923b,light,508.34,809d61fb-2fd5-4005-a113-02e9a73916d5
6e742755-7459-438b-9115-62845ae69c6f,often,150.45,af02c40e-a3e4-402b-b7eb-9d3534ef2eca
155a934d-f5ec-4211-aec0-91fc25969f2d,at,111.89,680378fd-f925-4fcc-892a-507de5647b41
d09a09d7-edc7-425c-9efb-e748f39013c4,yourself,652.46,a6e0c9bc-1376-4cec-be4c-321c27d97af8
1feec6d2-7376-4042-abfc-6d9da9b043e0,age,699.54,d0db2f62-0bc5-4a76-a813-b44016e776a3
d3f88eb1-2581-49d0-8224-da7396bee8a9,third,49.57,eb0da516-38bf-48ac-948d-3736062cf46e
51f22687-b2eb-4270-904a-e83fcdfb1acc,movement,848.03,adc84cd4-9740-4c8e-a285-fb97846cfc35
e8e56b63-3194-4e93-90c9-170ada369880,simple,969.69,614dccc4-8729-4c96-851f-9389b00ae9a1
47c84970-e198-457c-9a51-d5f116b4ca63,plan,376.99,3eecb75d-4399-4d5a-8af3-d4632768bd7c
8f11096c-2c39-4274-b569-f20cc4dc33e0,hold,519.31,7247cfc1-fa99-415a-a4c9-f9ec5b94ccf2
0a246298-5926-4a97-8390-1258dafad3e5,red,733.09,b14dfc20-05dc-4c08-8f46-0625e59a9707
744e1bde-b7a8-44c3-a3f4-2506396916ae,find,168.4,19ad5e8d-c329-425d-a3f3-f0613d713c36
bf2c23e8-b233-42da-9071-c08478466819,remember,669.85,52abb91f-906c-4546-b402-51741ea21b98
81ab0c36-7761-4af4-9dba-bf6e2a248b1b,camera,563.95,c30aef6e-c3a8-4cbe-89fc-7b3aa12f2d73
c0f90185-a4da-4560-b089-0f93b329181c,white,531.71,55626a7e-14af-4ffe-8401-d2af887be6f6
13c2d63b-415a-4106-ac06-be8c1aad20a9,keep,494.51,d060e63c-2ba4-43ac-a9f2-b0965cc07b70
315e263b-c7c9-4838-8d14-f6c106ce40c1,reach,551.22,d63292c7-a1f2-4ebc-b7d7-2c2ee48275dc
3df058a4-d3aa-4c29-a78f-c2435167089b,or,475.32,b68012b4-6d3d-4cee-aadc-19c2a7a3bd26
5b7403b0-6318-44aa-b356-2645e9c1adcd,matter,935.41,17187d64-211a-4e3e-8021-df07998be82e
93bd4b88-4a1a-4d23-9f17-b6a7584b8187,daughter,510.92,e0659c28-7f70-4b6d-a5fd-58829f8c2322
f6dfa806-75bf-493a-ae8c-16c3dbe88e15,tree,708.13,90d2a957-c45d-4d8a-911d-44cbcc14178b
265f5512-1aac-4ad3-b055-f74493f4c0c3,available,882.1,9ec7bc02-a8e0-4cda-960f-987f452dae5f
83067786-cd57-46c2-b904-138247340bc7,day,36.17,49f25d2e-b8c8-46db-919d-f03139f77172
25a7fae2-4aa0-4023-8b2c-b3ba4187de42,bill,782.49,a809435b-c88b-4d45-a1ef-bfb777a51f34
18aaf216-7fdf-4f27-8dfd-f4762559b1bf,he,604.74,752fffbd-f9c0-4f55-aa84-a17cc0b79d90
1fed130e-181c-42ca-bcd6-f7a1c5b1cfae,continue,667.39,b934a1c4-7104-45da-a82d-f1d3eebba5cf
b1aae411-1da1-41cb-8ab9-601cbe14c3e9,organization,152.07,9204af0d-9fa6-4b5f-90fb-39d088f4053e
b8bc5a50-cc69-4348-9199-e6cf63fd52e8,miss,871.08,790cf7a8-6184-4eaf-bcfc-ee952c25b6b1
c169d00a-39be-45b8-a2fd-867d8d11acf8,despite,606.03,4b4580e2-5c84-4853-95b2-cb3e5ee15752
3d017671-2295-4b6a-a934-40a09365e2fa,authority,679.98,66e72731-af97-4c6e-a3aa-1b1ad2c97f9b
3d63efd0-1718-42c4-b19b-2055473f23fc,skin,13.63,aae7dc28-97f7-4f84-95d5-49e691cff53d
7fe98ba4-c6e4-49cc-a0a9-acf174879112,production,612.64,7e8de5c9-c004-4af2-b4aa-30e4ab9ddb95
c85c28e4-f777-48d8-b726-dfe416ffbfd4,half,896.42,0f04c938-8f5a-49d7-9485-02e04bc1112e
cdc4612e-afc8-4051-bdb8-f2bc18c6d062,letter,520.95,8cc182f6-4dbd-4bba-be6c-5b93dde732de
d139369e-87df-45ee-9834-b2cb9d356c18,my,996.17,f7715e54-7abf-4e2a-a362-72360ad954d0
43cc7bd5-514a-4df4-924f-f51da8ff4e81,population,72.82,71567c87-ae94-4fbf-98c6-d1d1185f6fe4
855c5d31-344b-45dc-8ce5-413b28c6a4ba,bill,714.29,10f17e48-45ba-4fda-b349-d887dfe242d6
84ec203d-4d76-449a-b24c-0d76c6f7fdeb,when,134.19,1d6b0f06-a56f-455a-a025-a63e31c5395b
2b554370-46b0-44c5-b867-9a7e90e6c368,beyond,857.64,af172780-0e67-4691-a1fb-d34f1800361c
b412412f-f9dc-4ebd-84b4-bc35cfd479d5,bill,966.05,178030b0-526f-457b-9553-de63b02f054d
16c78099-4eec-4b6c-93b6-3868e6d850ad,quality,755.44,df550176-579c-4e87-93d7-3d64d903e1e3
ca63a51c-5420-4f90-8cb5-59b7d1fc58df,look,51.04,c509b74f-d9b1-4b98-9264-90fe3b918273
fbf6fb6f-e236-4efe-bd92-e1de9b51bf46,stop,583.71,dfdd584e-2178-4fc7-b028-37acade80d83
1b14b7b9-8870-4e76-843e-632d84dbeedb,area,682.05,80a57e43-b382-4dbb-af46-f57f6c345aec
799d013c-8435-4d66-a8e2-c1e3e10a7d49,enter,859.43,db4a1904-c261-469e-a8fc-101212481de4
f2fd15d0-1585-4cc8-a2b7-e3d70a16c3e6,control,121.65,76b05d62-93f9-4581-8184-af045ea75b13
a883a393-b7e3-4ae2-b407-6d5f434ae06f,edge,407.07,8c2313ab-6649-4822-8259-919cce8ec7a4
6e7f154b-29bf-4699-938b-87ad2f2c8afe,statement,439.54,980a06ef-1829-4718-bf93-505f174c1676
34004105-c907-48b1-aa28-6ed47683abfe,important,693.01,512cf589-dc8e-4099-935a-b65f90f91eb4
48279427-312f-48fc-8019-380e7925f992,world,465.3,a90e4ce3-7626-4a08-8577-cbdcb6c4374b
f76d37cd-4224-4928-9661-853971393da5,off,523.59,81491a8f-4157-4063-ae67-3f61978c2216
6eb6efba-be9d-413c-bed4-0a5d71b0ebdf,crime,801.32,e86e0376-a98b-450e-af7f-a10f024d2a0a
8b1aef72-7666-4b24-addf-cd8537cb1683,knowledge,681.23,4b810613-45ff-464c-9412-989985b36ec0
10575446-6150-45a7-af88-1f36dca36b41,pay,731.06,5ac331c4-425a-435c-8520-ea4ede2d7081
626cf276-1cc3-42d0-8627-81272a8a39bb,assume,380.41,306b08f4-3ee4-4ef5-8a43-f24d594e2b69
eac7a10e-69c5-48a2-a615-ffad0dc71992,into,373.77,d4e6fac6-9d9b-4364-b805-ecffaeebe649
984335bf-083a-4c5b-8519-7d81081ea9f1,participant,352.0,09f1e439-9d2b-4c06-8f80-b7bf45f97018
55a30887-b04f-4045-b0c6-5708177c6ec6,say,848.42,6ad806bf-890c-4b74-ac1c-511a0fe6c872
14cc0fea-f384-4a69-ac38-2d9bb2277bf4,source,684.38,f030850d-aae6-45ae-be0c-2df80b8e220d
64a144ba-b206-4023-a215-0369f7c8dfc0,out,715.56,9beb9362-1ec6-4740-bc76-7329735022fa
331a95db-9706-4332-a636-ea0e5238484e,hair,730.12,12c9b9ae-2559-4086-8753-5828c45da99b
a37a87a9-4543-4772-a872-4e5ef662da9e,later,690.52,6dca07c0-caa9-4cc3-869e-5bb69b81bc06
9e0a784a-4d08-4d9a-a46c-89a83f04c576,process,155.42,5235072a-7a7c-402e-a371-040e232d27f4
ab665565-1902-4c5e-a999-1201d7c3689f,doctor,350.48,1862153e-56f4-4c42-a556-8f9ed2e98acf
712bd50e-15a9-4095-8d45-0479d1870d15,weight,246.43,7e32576e-7463-4dca-a48a-2efb46ddc088
e867ee84-97ac-4df4-ad62-ce60d02b46ed,office,515.16,84930a45-e4d7-4bdc-a613-bbe1d560b6fe
9b355a83-94e1-4040-9be9-89e725ba3b33,seat,296.67,538b4bbf-9106-4bcd-858c-f368f5a7e694
f2dc6524-8a48-41df-81d1-306038096025,personal,204.79,479c0c14-e052-48c0-a5ac-4ec3295c694f
daf266b5-0a12-426e-9dc3-5aa1e1bcf353,cost,772.62,a90e4ce3-7626-4a08-8577-cbdcb6c4374b
8c890445-62b8-4c9c-ab0c-b04035fa1421,six,751.1,3bafeab9-5e42-4af2-9a3e-e28db107d8b8
13d7cd90-391e-496a-a721-397cccc0d9cb,tax,707.9,2db05891-5f4a-4206-b4d8-6d881a13f9fb
51dabfee-e3ea-42c2-b5ef-4c3116dca960,yeah,120.39,770583e3-f30f-46bc-aada-075044beb6de
def6ab2d-a8fd-495c-be91-5dbdfaa5b7b2,company,309.55,3cfe674a-944f-4eac-be1d-bac4caadc80b
a7abef0e-1b5f-4e72-a3f7-c34e6d4d7a40,behavior,530.17,b68232a4-80bc-404e-8208-51e0d3662c3a
68c78e8e-f187-4add-bc83-7c1d90932a34,deal,151.45,cffeb054-078d-4091-8ddd-71b0a6afa7f2
36dd57c1-d4b7-4aac-abc1-c259b4f2d9a2,much,489.84,32012965-c827-4be9-8710-357deb77fc2a
e0f796ad-df8f-4206-8928-0f68ac22a243,morning,730.68,995c0364-3820-4eeb-95e7-44af9cdcd6b5
25d42f0e-07ed-4315-a2f2-c18e08322c0a,appear,437.21,081d385d-1c8f-432b-a830-e20008df5816
84b0da5b-5789-49c4-9662-4e54f92a2be2,happen,472.52,63785be8-ac44-4da8-a8f3-566dca58faa3
0547bdd4-a34b-4d73-9322-25c2a2a783f7,chance,209.08,1f0fce59-7630-4c2c-bf73-06ead5d2b2fc
629d52c9-3c28-4dd7-9b9d-bd90c25dd75f,accept,216.69,c68deb57-a782-41cf-a8d7-e6d429503f26
2b7a17d3-68af-4840-9c7e-350a9d254ff6,arm,231.6,e33047a1-d50b-453c-99fc-8a050b739ec6
d43fa168-5446-485b-9a46-6798ecbf7713,measure,678.56,b9159f77-da26-4424-93d3-bc735ea32640
c67f29d9-6682-4a04-996e-c524f31bdd5f,son,710.91,89fc5f40-98d5-487d-a030-c0dcdfc4469a
0cfcb4d5-a8d5-47bc-b9b7-6d99775d10cf,contain,511.49,73cef146-025d-4c8c-ba8d-0e5cb5cd3f57
e7e26a42-491c-40e1-b8a5-24b65fb852fb,popular,51.4,26e04359-0036-4f63-baf7-9495cd140b24
cc087089-7dbd-4633-be42-e15b42a45892,type,473.4,092567d6-0848-4b36-85d3-c3e3f8389744
6cb3fbae-a087-425b-9d0c-926acc5d3dee,than,107.9,661b080b-8f8a-450e-8b62-d4f4bdbfe293
99181b9a-0154-4a30-998b-836652878ef1,site,816.34,f66a7e16-11fd-4a18-9262-3c2d4f8569eb
f1e1f58a-d5ea-4aa1-9c20-873309b8dc4f,establish,800.43,768cd601-6d36-4d26-83ca-08e59439ea64
4f4b20d8-cf0a-4646-af88-49df40617491,short,285.75,eca36733-63f1-485d-b58f-77e034cfc1c6
69117567-b839-4724-a36a-ae3c89fc2df5,inside,93.37,f5a41503-f67a-466a-bbf3-2d8752bb13d5
48e872b4-6723-4bcb-95a2-33b86aa35bcc,eye,427.19,f55a7459-9be8-4dc8-aebc-122159b795db
d27282d4-5bfe-4f2e-bba2-877fa7dee3ee,service,338.91,07367daa-a486-40c5-aa18-12d98fca78e9
24b3d656-1fd7-483e-9851-a20c494ac8bd,particular,819.57,92a17862-4727-4344-98a9-eb4f4edc3bc0
1390e575-7e3b-43bf-a1e7-3ac39d083ae4,evidence,144.87,71567c87-ae94-4fbf-98c6-d1d1185f6fe4
288e1201-6c93-47ba-9c50-301b5b981857,talk,105.7,507407e9-bd04-4ae1-8fb1-027444d592e4
e3dfe8a5-fb1f-49a8-9e95-20e6ad513db5,budget,834.5,45fea02b-2a37-4661-b151-7a38467b5820
649bd7d7-c8db-470a-abef-2a2c97eb8bd3,one,793.14,7c9a5090-cd0b-410c-862b-9b1dfa08cd8f
c383653a-a870-4114-b695-db055b9d2d05,bag,228.63,8de8bf3c-4361-43cc-9917-11db424e173f
9ffea078-8470-4a1c-bb96-c085f0c204c8,but,248.98,77102eef-5d47-4e38-8809-6fc7b752a40a
53b5bbd4-353c-4df7-95bd-a95392d29941,participant,731.79,9889e379-cadc-466d-8098-38d74668aaea
de01cfe4-8f9a-466b-99ef-2a9d90dffcc9,hotel,375.44,bdd9e2da-5305-4b42-a382-3ad9a8abd06f
7c3fc9e0-adfa-4dfb-9d30-6942a975c7b2,impact,345.98,380d127a-c558-4ae5-893e-ef39ae6e5049
fcd7406b-86f2-4bf6-86c0-92fb1b4c674b,song,270.38,ec88145b-5efb-44ff-846c-db778ade2d90
42fb15a3-fc42-4be2-8233-9604281ae25b,require,796.88,f74bb4b9-bf8f-43f4-878c-3846deb9aecd
3a5da5e7-7fcd-40c3-9532-5e4d94869507,whatever,286.51,29e9ccfd-5c07-4d0a-a59d-83959e1785f4
2daf5cf3-b187-4e78-b0be-b15b9aa54401,turn,903.92,be63a66e-a6d3-4079-b42d-9ecd0de0024f
06a361dd-d78d-4fda-8430-042262489a0c,history,599.18,28e031cc-e964-4a56-ad4e-b2497e56f11c
381acbf6-cb95-49ed-9a43-cf5b06c942bd,worker,766.29,5f57a503-cf7a-4e74-8c73-cedea1d1ef18
ea97fa52-0125-4ef7-9bff-52d874900ee2,major,805.49,c3fa3f50-690f-48db-92f4-8d6c786c0f10
