OrderNum,ProductID,Quantity,CustomerID,OrderDate,EmployeeID
713b2e14-f45f-4144-9f88-fddec63a610f,f3710d69-c933-40f5-86b6-fd28ad5b6a90,5,27429b7a-e125-4401-9f49-29c915ddfde2,2024-06-26 05:25:27.334871,351233b0-8069-4f8d-9cae-01e8ec51d793
f4d31cf9-4c23-4599-b61b-f92eeefc3d86,c9e3c71b-5bc9-4958-b7fa-3757b630089f,5,1b6ac40a-e0f9-47fa-94f2-7b23250d3696,2024-01-28 22:02:29.443217,59ad3114-7c10-40d4-b745-1b533447b9e4
e78388dc-1cd9-44d6-bf2f-cc5c7d1850a5,9d5fe7d5-813f-4dd9-b8d4-5b197aad9787,5,0dba4517-09ef-40c1-b327-ab8f3e0c321c,2024-04-10 19:48:21.136712,60f7a4dd-150e-4ad2-ab24-0355ef8bb1c6
2684a001-be24-44d0-b13d-978d7de1296a,820367a0-5450-4cd2-b801-96fcf8b08260,7,2e28c494-46dd-45ad-930b-311a7265360e,2024-05-06 08:45:40.688334,66de7d47-c1aa-4810-a95d-bd10793e6f00
c6d9e017-dcc5-4101-a3bc-4673b566ca6c,ba8d150f-4d63-4a0b-b2a6-3824efced7f6,9,b1356071-579e-4395-945a-bf2aa2f98ee1,2024-01-27 05:57:04.601835,d9483daa-905f-4b5e-8292-cb8e28d8c885
5a1ab600-b047-44f7-89a0-2de3eafcb84d,5a31226a-af64-4dca-b1c6-39134f3543d9,8,1b525547-ab27-4775-b2da-f0b8fa4dd20f,2024-03-10 17:54:10.002075,67e9e7b5-0301-4221-bfc6-5c2258df37a8
8d54ea91-401a-4b82-96fe-68ce98311c0a,cf7c924f-2488-4192-b778-9cf500d74ddb,10,a3d07708-acfb-4b41-a8e6-55cf3c55ad55,2024-06-09 17:05:54.747542,b36084c0-3da5-4d9b-bb9a-001db06b849b
9868b9bd-8ccb-42fd-8393-43e51486df5e,2a25bbe7-56f1-4bfa-a226-5f2a4e396224,8,cc6cd84e-d7a0-4803-928e-eca13b58cee0,2024-06-19 16:58:53.284402,4c4e7cf8-890d-4922-98bf-2c187847fbc8
5814c424-29cb-4be5-ab4b-f418bd76772f,d389c1c3-cb93-42b1-8a38-c0340fd40cff,4,e06114c6-5831-43cb-9972-a75678469e69,2024-05-26 02:13:26.010767,dffa3f07-d36d-4b84-9226-c7ebe554cb31
f59e0710-c7e0-446b-8023-2d0b63fe7724,d236ac1e-67b8-41c9-98a9-ccafbc9099e4,6,30bccaaf-3a61-4b91-bf73-8ff11ff61e8f,2024-04-04 07:01:10.174546,1da0dbce-7d97-4a47-86ae-440f1b143a56
68cada66-39bc-4b73-8a42-474a9e899cd2,2249d367-e304-4c9d-a9bd-d52a7674e2dc,4,93803d2c-aa5c-470e-9b76-b0adcd959846,2024-02-20 23:37:20.121114,b59db498-c392-4207-b700-9e0af3f07fb4
9f1d0262-5a0f-4ec0-9c74-3b99f29940d9,da3e6b95-28ad-46c7-9d33-c8350a0eae18,2,edc382a3-69c2-47fb-9e1c-c76d734f5df8,2024-04-01 17:55:20.611717,08f696cf-bf8e-4b3a-a6da-b47c003257b5
282b7e94-6840-4928-bb51-6db562a8a287,92cbf872-e5dc-4ecc-8e2d-1827f9fabc9f,5,7c4305b2-3675-47fc-a9de-eae26cda26b9,2024-05-04 13:32:34.811011,c45cd5cd-fb60-4877-8669-7a16c819b2c0
b42f22dc-c327-47b4-918a-f9e76c327f04,8dc99355-b384-4dcc-93e3-d036e0572d62,10,23f016d0-77bd-41f2-bac4-fa8f269d1479,2024-01-16 08:14:45.070590,3762def2-ef22-4c84-85b6-b593f2943d9d
207375f0-e067-446f-8229-9145e6a002d8,ac9011c0-3a9b-4484-aabb-99a584bdebf4,7,48ed3bc2-5e60-4df2-89f2-0e4486f0aba0,2024-06-06 09:18:53.118185,20e0b8d8-3eec-42e7-a823-d711ff7bbfe4
f4402e51-d076-4f66-a062-ffd5d34a1e32,099bb796-586a-4842-bdac-1012719a32c3,3,32fbc00e-0b63-451e-bfcc-44871ed358f5,2024-03-26 17:50:31.859855,280e2396-bdd1-4aa4-80b3-8d27c758cad0
bb9603a8-f669-400d-9f8d-50f637d3196c,c92c2593-eaba-4908-b83c-ee228ac0ae14,9,b377059a-b313-4405-b4cd-ffb184a2de21,2024-06-15 22:04:25.057598,0edf4667-d7cb-48f7-ac30-c75cd972c59d
1fa0ce7c-8306-4d92-ab67-1d2dbee08595,f3a7092f-18c7-4450-ae01-482738c985e7,1,d95dc4b9-2c57-4b4a-bc9f-a57c037ba851,2024-03-07 16:48:44.797141,bf612cc0-2b82-4c38-bbd2-53319f25e231
3e8b7d74-4669-4be0-8a99-1d5dd82faf15,918d1519-dfb7-4748-9b0d-bd0b197360a5,2,b93b84bb-24be-4194-8336-0e002fac933b,2024-01-10 07:23:38.576204,448750ae-ebaf-41ca-953a-d992d9aebdc7
ee6f5b8b-fe6c-4aed-89a5-e2067b4d6173,1d4cd591-85a5-4fe6-a72a-a81456a3c8ce,4,93a9f412-6173-4dc6-a7b1-ef281dcea324,2024-01-29 22:33:14.116501,7be0a25f-bcb9-40f5-838b-7de4ad5bd1b9
18fdb229-d9b1-45af-a152-48df10ef14ce,a3b01976-308f-45d7-aa60-931d7cd9456d,3,1e6d5e70-0d2b-4b99-8503-bb5ed52a1765,2024-07-01 15:37:43.580085,20010264-2a20-4b07-9c1f-4ca4f40e1a9f
d9b133b8-746c-4f6a-9aac-06eab88e6e64,86e863f7-5060-4eb0-9735-4f2e633aac7b,5,d0529a09-2450-4711-b87b-c8fbbe316d0f,2024-05-22 03:20:06.962495,48e6e036-4721-491e-b1cf-b759acae5368
d20bb8ab-a246-4230-b2e8-4975e36114e2,c4be28d8-5de3-4a5d-a07d-5f7e2649658b,8,b6474476-877e-46b6-8228-f8cf0b9ff2b5,2024-03-13 11:20:09.606923,a724b15d-e623-408c-ae98-cd182de97880
d295818c-5132-40e3-9d6a-d8af95493419,ae2a2006-f36f-47aa-a18a-802a1dec1178,7,7672e741-0ec5-4ed4-bdd4-5e2b21917fcd,2024-01-10 06:58:26.415133,07a0b784-37ea-42d3-a9be-31a76a63d883
fa3c3fad-2856-4b53-a2b6-80df221d96dc,d0b111fe-b962-47e5-8b31-486ee8ff40e8,4,e7aff907-962e-4cd9-a642-e366c0d8c689,2024-06-30 04:05:27.362109,d4802631-eb88-4e67-8b61-c9d06c0d2b28
fe1a08e8-fcb4-4552-a241-d081242afb38,f42eb4e7-8279-4a06-b421-852de91df26f,1,0b0f2ad3-1f85-44f2-92a9-a94a2123d63f,2024-04-04 12:44:00.689994,0c213aa6-a716-4d6f-bce0-af29fb50ff91
c3b02b8e-c08f-4fa2-9fbe-fd5273915620,0bdaec59-e8a6-4d01-9639-8948ef6b4228,10,e4234ab8-9c4e-4283-8ecc-f173291796f8,2024-04-02 15:51:54.685883,7520290c-bc39-483d-8d6e-a346f2c27f44
f82e6a9e-d677-4b5e-bdf9-cde76132c485,503ace87-a09f-4ce1-9ed3-6ad26f967f65,9,7a25febd-2a57-4c4f-8b85-8a84f4bb67b3,2024-04-23 15:13:15.330348,ba85aafa-b838-4e5c-b88d-f559a390545e
fcb802a2-e132-45c6-89a6-ffbc63d8f752,45b3cdae-8bb5-46c7-9560-611345751d7c,3,1eee564d-df36-471a-a580-c2327129781d,2024-06-10 17:02:13.915002,2da7cb82-d22b-4f39-b248-725bd6db62bb
a7ad55c1-bcbe-4e2d-b902-caa972efb744,fb7161d6-0f17-48b2-aa65-207f49e7cf94,10,b2b4e8ad-cdd6-4e74-bd81-7478e17d46ef,2024-03-01 05:11:12.859212,633747cf-21e1-4134-9fb0-e9e033c1a75b
fec169e4-dabd-452a-b045-36b7aa42280c,b4c9813c-ef15-439c-9b94-126c2b66d7cc,7,c3366f75-c37f-423a-ad3a-ae9eabf2eb56,2024-06-25 00:02:09.520598,3456e517-fe54-4b20-8cf2-bce682ff425f
c9d1b8e1-7cfe-46e4-a8dc-ebd3081f5e4a,aae2a8f3-4d08-4466-92fe-6622d859ccad,8,27ff2e34-3914-4200-bcb9-a5581a0a17dc,2024-01-23 10:11:39.352887,496d5d8b-7901-48c3-b927-0085435d76f5
eb62423a-c7b5-41b1-87b5-dda0537a09c0,43ad832b-220d-45c7-b02c-da7a0271d399,1,b1e72dd6-0ae4-41b2-a0ad-8e8ba160ba35,2024-02-23 00:15:38.486522,4d8ef08f-6cd1-4e17-b479-3b5c02c9289d
25ec8820-67e8-4bf5-9d62-224c98edc3aa,dcdc5aed-4a2c-4cba-bdf3-b247e441d3ea,10,a9d9692d-54b1-49ea-9130-4b4efae7a67f,2024-04-08 01:02:06.992522,837a189a-3365-49f3-9ed1-ee7e27f8fd23
276df721-f018-4d5e-af6b-a5d58bba852c,c4f581a8-d75c-4897-9363-d26107ab385f,8,cde8f815-c4e4-45ab-835a-af5ab8c0cbcb,2024-01-13 19:04:45.246139,90674cb9-04c2-48a0-8284-cbbad5dd3e32
d9715694-fb70-4878-beac-39928243a2f3,80f1817a-ef42-45e5-87c7-44bcb36707f5,2,036d450e-e4b9-493f-9360-b0497cf5e3a6,2024-03-16 21:17:33.877639,3797a367-16a3-4c89-9ff4-ffbc5180e0e3
66c3e38a-f27b-44c9-9fb6-b25b9c705fd9,4c21f83a-bb91-4315-bc61-8c09e8d1712b,1,c1286397-e266-4095-9c96-c8b67d55f833,2024-01-08 00:33:00.094363,b9e6fe0d-0361-442b-9bcd-e40509a5d9f3
e580327d-fa36-447b-97cd-2647044726fc,66bbb598-8575-4bdd-9daa-cc8bd6e3326f,2,27ecdf21-3045-4ff5-9945-80dab0d72ed2,2024-06-25 16:03:02.189632,40236e56-d367-4fed-a485-19d059b49be9
15cfdffe-c642-419c-9124-753199f5a99f,6c5d28f3-e8b8-41f4-9b0d-54a059bfc338,7,058ddc0d-dba1-44c3-847b-282242ce5e04,2024-03-31 20:07:48.485571,b9e6fe0d-0361-442b-9bcd-e40509a5d9f3
38b1f63f-06c8-4137-b2a1-50b79dce34dc,b88f54a9-87b4-4498-9878-b59e627d67f3,10,11b93efa-e8de-4ad3-9b44-022ef8f2dc30,2024-03-07 23:08:00.061725,8939fdee-db75-4043-8a14-b0a01b8a0db5
8d5fc17a-7025-4d3d-933c-f66ced5a6c50,5881c6d2-090a-4db9-8dca-884ee70fbbff,5,1255459b-b557-4535-9d7a-9eb2bde92f98,2024-03-14 16:53:09.227194,89d4c848-bf51-4aba-997d-30ac75eefa12
4781adbc-f337-4fa1-9a54-a0e63d2db5bb,6cd07f84-aa61-420c-a3dc-596391a08edc,10,274cafe3-dd16-4c2c-942b-80561d06cb69,2024-07-01 23:01:04.955458,cedbd60a-5f24-419a-8de3-a664b7ab4bb0
a3c98f5c-0e57-4e44-823f-8e499fde0280,43742403-9092-4d98-a1a0-43ba9c0895c0,8,ed5653d3-ac39-4391-998d-c8653bc30626,2024-05-08 03:40:58.009614,85a4fb06-01bb-4a74-b9bb-213b73295f9f
6b99957c-1817-4222-b0e3-c8195fddbe20,32b9ce74-c99c-408f-aaa6-6f9d748260a9,6,1ff7035c-8ea3-486a-ac69-99aba0143083,2024-01-17 21:50:35.631247,690cec2b-8e87-43af-9f0f-cc267bb41dc5
8c162b76-4d84-4054-857c-a19f4fb3c7ad,80791617-a4d8-41ea-8c94-480a72b959bd,10,0fe3ee56-000c-4929-a6a2-09d9678afd56,2024-05-31 18:41:25.590718,9739a76e-8e9c-4521-b034-aedf2b53590a
e86e03bb-72af-4b50-a82e-37051e4ebc68,d617e0a6-a9d6-4b86-af66-46ed4c7894a0,4,f8d8f537-76fb-4829-818b-0abe974a593b,2024-01-15 08:40:57.738058,7872fc58-27a6-40f7-8f4a-d2c34d54ba54
cea52912-76cf-41f4-b097-3d2f8dacacc2,04a83d3b-85e1-48bf-9cb0-4b2143338a23,8,ebb86eec-ba3d-4416-ad89-7ca145e45f16,2024-01-16 14:02:19.396202,df746eab-6d9b-4c82-863a-c2b0585ded45
e93eb006-03ce-4768-9582-8a13387aff30,69c87a88-520f-41b3-964d-dc0160d0ef0a,4,f6b831f6-465a-4104-af5d-2305aba08112,2024-01-22 00:47:45.847629,dfbd7285-5a21-425c-a6d0-f046a26adad3
2db0d1c7-e0c2-445e-838f-551b1a11a2f0,45835ae2-2358-4f03-8f7b-3ea16e359ad0,5,6de1a746-9aa9-4926-994f-58a56630738b,2024-04-28 04:12:26.277172,add19c4b-5e8d-4dbb-a71f-36449e17a3b3
f763fb37-41b0-4827-86bc-4066776b81ab,4141c472-c327-4bf3-8c7a-b564e51a4234,10,1e559ba0-b781-4ecd-9038-e6e1108f8d65,2024-02-13 07:52:39.686019,c47ca076-39cd-404f-85eb-245b372441da
a2fd4b41-8ed2-47a3-889d-d974f245a620,813b1fe8-403c-4e0c-b842-e67f98941f6a,5,a78bcfcd-1903-4281-901e-d59f89e7e420,2024-02-12 06:58:41.775048,fe2f94d4-7d49-4de0-9179-cb41b60df824
3da38088-e3fd-49ba-88b1-eeb54a40b1ad,ba9d99ae-d567-4ad0-aa44-95c6b2b032f7,4,b8861e0b-8122-41a4-8e0e-e4bc25e5e29e,2024-04-21 09:45:17.957037,93949860-1375-4c86-995f-1733306d3d07
408573a3-86d5-4a19-92d5-0fbb978b929c,0530dfdb-b057-4cb2-b520-0203dd8d4d0d,8,14bdb9ba-b205-4f37-941b-ab6e16a58315,2024-03-25 13:36:51.396830,64d6d18d-aca0-4df0-a314-e7f782eb88a7
67efcf43-3b9e-4fb2-8076-1d263c55f0da,0fc8807f-1c80-42cd-927a-2d0384dff3e6,1,c7c300ad-c87c-45a3-b8e1-682886e429bd,2024-01-24 17:22:10.577453,c99717ad-2241-40e0-8eee-13f2e2691a76
4ac7fcc9-e5e7-4a80-8490-6949b7c73109,4d1d9247-fb60-4b79-bf9e-475282df0b80,2,da46bed1-b3ea-48ed-8d82-184681458871,2024-03-16 00:11:49.379072,4d59f453-a596-4afe-a698-33c805fa24be
0f8f83e7-8b9d-4bb3-8277-bd962a236cd5,ad8d8d7a-76b7-49d3-8acc-091459edfa3b,8,416fbb83-6b25-49aa-baf5-49bc76aa9378,2024-04-02 16:33:05.969992,5a97cb0c-5b04-436e-a274-ccf0ddc8323d
ac76e216-e624-4ad7-90a4-95a377ef8421,72bacf16-8fb2-4cb0-abe3-7c59049252da,9,629d4833-74fa-463d-96eb-77663da106dc,2024-05-29 11:07:23.350160,0b6d02a6-5428-46a4-b541-1f181bbd1d4c
1266d714-ae14-4418-8ae4-1c3ecf1e3349,6807b507-81ba-4add-bd23-a30bd6e44651,1,1ea1f4e7-d154-4592-86f2-a2673d9af6d5,2024-05-17 08:22:19.148020,1bd6ad11-7f00-49a1-9d19-016a6ecc6045
b822ca59-3695-4de1-a713-c9c4a174b0cd,00497849-ef52-4086-b8be-bd7333f7cc1e,4,94b6f2e1-4940-4a09-806f-1b7fda236cc5,2024-01-14 22:48:25.684453,c02f9a89-d2a9-4f3d-bfc9-baa5a538e94d
c0a7e9a6-6e64-41de-807a-8180afb558b6,10b121c6-a597-47f3-ab9d-82eab3e906c2,1,6a56d4fc-3c1f-41bd-9ad6-cebeaaffc8ac,2024-04-24 17:40:48.851933,08f79475-8996-4dac-a22b-e20710ba1093
d8fd99c2-0fb1-47ba-9d86-080be041c8cd,fb4f84e8-41df-42cb-9912-94a178900685,2,a41283de-20a6-4934-a9ba-223b2147836c,2024-06-27 09:01:18.961097,0277800d-5805-45c1-9484-98ab1c9db72c
0ad06db2-4210-407b-9e14-4fb2c0a7ff69,4ce5ebe5-6c08-4d6a-b251-eb55372dcce4,4,0fad4500-70e5-425d-aa16-c5dcaba4520a,2024-01-04 19:09:07.145097,fbb90455-efec-4c77-8494-eeb2a69a937f
2017897d-8116-44e2-8cdb-6cb34c4a3704,340122f2-5d7e-4e6e-b591-06d51b990ca9,1,f7407310-42b1-4e3d-92ec-cce1f2c21cc4,2024-03-13 10:12:26.344796,62a7b3ff-65b6-44ac-b523-03257e96d921
a2b13d11-7dcc-4e51-ad07-6cab7d6bf531,cf043b0b-ba5e-44d2-ae5c-be7d64ccedd9,6,f6e08e99-f1d7-453b-afac-3b8a4038f59a,2024-02-05 23:04:03.110729,15833a79-b58c-4b1b-92c6-9ebc2e0f58b7
4cbec64c-bd61-47ef-ae64-9eea6d8ed258,b3da1395-72bf-49a6-82b2-8f815a9f0551,8,23693cb5-1647-4b8f-8c8e-5e7588b1c3cd,2024-06-08 19:44:00.266214,8fc7147b-e710-4e29-b477-d35e31fa8136
456264fa-e9c6-49c8-b886-7a8958ec2bf3,44f4aabc-74e6-4fdc-a07a-392d914f68bd,6,a5b95879-c216-435a-8556-b7b763e136c2,2024-06-09 10:59:54.662276,4bddbf27-92c7-4723-be91-e9a82bcc06c1
0770f2ff-8092-4e87-9d0b-92547fcab920,66f95d79-4872-4cc0-8eda-f211330e107e,3,951bf8db-5b10-4ba8-8427-ac63274a907b,2024-04-11 22:57:45.329420,584f4225-e96b-4334-869f-768d052b31e2
7b59a2c4-0e33-4dfa-a8e1-44756a826b8f,44035b27-6f39-4097-b7db-87b0307d1664,3,ed7998bf-6191-473b-90e4-e79735276a6f,2024-02-09 01:27:46.119820,5c9f2bcd-182d-4f7a-922d-22a34e1f1e8f
0db91378-1a8d-493e-9738-f2d3a5477cf2,048cab22-8ff0-4245-b8e2-c1ff9393ed86,4,82b67d4f-61e4-43b6-be30-c935460f3faf,2024-02-04 21:53:25.157304,460cfd07-27e2-4afe-b456-039b248f8b84
7bcddf3e-e7b4-4475-be61-e8f39998b02f,c85c28e4-f777-48d8-b726-dfe416ffbfd4,7,07684160-52f3-4852-b5af-8a5b351382ef,2024-04-29 07:42:51.109608,24414736-5e97-4f63-adc4-d93292cffdd2
f014a39a-5599-4562-97cc-3edd0fdbfbf1,416025e2-3112-4ebe-aedd-e753f80a0892,5,481fb651-aac8-46ab-9810-317202de6887,2024-02-09 00:09:32.597232,75a0dbd9-4d4d-4e7f-9e82-d506ce2facfe
d5594203-6295-4239-9003-b4be73724e78,430714aa-e4e7-421d-b98f-d9b4672554f1,1,0fe3ee56-000c-4929-a6a2-09d9678afd56,2024-06-21 02:09:43.786966,9a7a3c1e-19c1-4b2b-a507-d99f1573e188
